,adm_0_name,adm_0_code,adm_1_name,adm_1_code,adm_2_name,adm_2_code,calendar_start_date,calendar_end_date,case_total
1529,Argentina,12,Chaco,432,Quitilipi,NA,03/05/2020,09/05/2020,6
1530,Argentina,12,Chaco,432,Quitilipi,NA,03/05/2020,09/05/2020,1
1531,Argentina,12,Chaco,432,San Fernando,NA,03/05/2020,09/05/2020,4
1532,Argentina,12,Chaco,432,San Fernando,NA,03/05/2020,09/05/2020,0
1533,Argentina,12,Chaco,432,San Fernando,NA,03/05/2020,09/05/2020,16
1534,Argentina,12,Chaco,432,San Fernando,NA,03/05/2020,09/05/2020,17
1535,Argentina,12,Chaco,432,San Lorenzo,NA,03/05/2020,09/05/2020,2
1536,Argentina,12,Chaco,432,San Lorenzo,NA,03/05/2020,09/05/2020,0
1537,Argentina,12,Chaco,432,San Lorenzo,NA,03/05/2020,09/05/2020,1
1538,Argentina,12,Chaco,432,San Lorenzo,NA,03/05/2020,09/05/2020,3
1539,Argentina,12,Entre Rios,436,Concordia,NA,03/05/2020,09/05/2020,0
1540,Argentina,12,Entre Rios,436,Gualeguaychu,NA,03/05/2020,09/05/2020,0
1541,Argentina,12,Entre Rios,436,Gualeguaychu,NA,03/05/2020,09/05/2020,1
1542,Argentina,12,Entre Rios,436,Nogoya,NA,03/05/2020,09/05/2020,1
1543,Argentina,12,Entre Rios,436,Parana,NA,03/05/2020,09/05/2020,0
1544,Argentina,12,Entre Rios,436,Parana,NA,03/05/2020,09/05/2020,4
1545,Argentina,12,Entre Rios,436,Parana,NA,03/05/2020,09/05/2020,1
1546,Argentina,12,Formosa,437,Formosa,NA,03/05/2020,09/05/2020,3
1547,Argentina,12,Formosa,437,Formosa,NA,03/05/2020,09/05/2020,0
1548,Argentina,12,Formosa,437,Formosa,NA,03/05/2020,09/05/2020,12
1549,Argentina,12,Formosa,437,Formosa,NA,03/05/2020,09/05/2020,20
1550,Argentina,12,Formosa,437,Laishi,NA,03/05/2020,09/05/2020,0
1551,Argentina,12,Formosa,437,Laishi,NA,03/05/2020,09/05/2020,1
1552,Argentina,12,Formosa,437,Matacos,NA,03/05/2020,09/05/2020,0
1553,Argentina,12,Formosa,437,Matacos,NA,03/05/2020,09/05/2020,1
1554,Argentina,12,Formosa,437,Patino,NA,03/05/2020,09/05/2020,2
1555,Argentina,12,Formosa,437,Patino,NA,03/05/2020,09/05/2020,0
1556,Argentina,12,Formosa,437,Patino,NA,03/05/2020,09/05/2020,1
1557,Argentina,12,Formosa,437,Pilagas,NA,03/05/2020,09/05/2020,0
1558,Argentina,12,Formosa,437,Pilagas,NA,03/05/2020,09/05/2020,1
1559,Argentina,12,Formosa,437,Pilagas,NA,03/05/2020,09/05/2020,2
1560,Argentina,12,Formosa,437,Pilcomayo,NA,03/05/2020,09/05/2020,1
1561,Argentina,12,Formosa,437,Pilcomayo,NA,03/05/2020,09/05/2020,0
1562,Argentina,12,Formosa,437,Pilcomayo,NA,03/05/2020,09/05/2020,6
1563,Argentina,12,Formosa,437,Pirane,NA,03/05/2020,09/05/2020,0
1564,Argentina,12,Formosa,437,Ramon Lista,NA,03/05/2020,09/05/2020,1
1565,Argentina,12,Formosa,437,Ramon Lista,NA,03/05/2020,09/05/2020,0
1566,Argentina,12,Jujuy,438,El Carmen,NA,03/05/2020,09/05/2020,8
1567,Argentina,12,Jujuy,438,El Carmen,NA,03/05/2020,09/05/2020,0
1568,Argentina,12,Jujuy,438,El Carmen,NA,03/05/2020,09/05/2020,10
1569,Argentina,12,Jujuy,438,El Carmen,NA,03/05/2020,09/05/2020,9
1570,Argentina,12,Jujuy,438,Dr. Manuel Belgrano,NA,03/05/2020,09/05/2020,0
1571,Argentina,12,Jujuy,438,Dr. Manuel Belgrano,NA,03/05/2020,09/05/2020,6
1572,Argentina,12,Jujuy,438,Dr. Manuel Belgrano,NA,03/05/2020,09/05/2020,3
1573,Argentina,12,Jujuy,438,Ledesma,NA,03/05/2020,09/05/2020,9
1574,Argentina,12,Jujuy,438,Ledesma,NA,03/05/2020,09/05/2020,0
1575,Argentina,12,Jujuy,438,Ledesma,NA,03/05/2020,09/05/2020,24
1576,Argentina,12,Jujuy,438,Ledesma,NA,03/05/2020,09/05/2020,13
1577,Argentina,12,Jujuy,438,San Pedro,NA,03/05/2020,09/05/2020,28
1578,Argentina,12,Jujuy,438,San Pedro,NA,03/05/2020,09/05/2020,0
1579,Argentina,12,Jujuy,438,San Pedro,NA,03/05/2020,09/05/2020,93
1580,Argentina,12,Jujuy,438,San Pedro,NA,03/05/2020,09/05/2020,76
1581,Argentina,12,Jujuy,438,Santa Barbara,NA,03/05/2020,09/05/2020,3
1582,Argentina,12,Jujuy,438,Santa Barbara,NA,03/05/2020,09/05/2020,0
1583,Argentina,12,Jujuy,438,Santa Barbara,NA,03/05/2020,09/05/2020,11
1584,Argentina,12,Jujuy,438,Santa Barbara,NA,03/05/2020,09/05/2020,5
1585,Argentina,12,La Rioja,440,Capital,NA,03/05/2020,09/05/2020,1
1586,Argentina,12,La Rioja,440,Capital,NA,03/05/2020,09/05/2020,0
1587,Argentina,12,La Rioja,440,Chamical ,NA,03/05/2020,09/05/2020,1
1588,Argentina,12,La Rioja,440,Chamical ,NA,03/05/2020,09/05/2020,0
1589,Argentina,12,Mendoza,441,Guaymallen,NA,03/05/2020,09/05/2020,0
1590,Argentina,12,Misiones,442,Apostoles,NA,03/05/2020,09/05/2020,0
1591,Argentina,12,Misiones,442,Capital,NA,03/05/2020,09/05/2020,0
1592,Argentina,12,Misiones,442,Capital,NA,03/05/2020,09/05/2020,3
1593,Argentina,12,Misiones,442,Eldorado,NA,03/05/2020,09/05/2020,2
1594,Argentina,12,Misiones,442,Eldorado,NA,03/05/2020,09/05/2020,0
1595,Argentina,12,Misiones,442,Eldorado,NA,03/05/2020,09/05/2020,4
1596,Argentina,12,Misiones,442,General Manuel Belgrano,NA,03/05/2020,09/05/2020,0
1597,Argentina,12,Misiones,442,General Manuel Belgrano,NA,03/05/2020,09/05/2020,1
1598,Argentina,12,Misiones,442,Guarani,NA,03/05/2020,09/05/2020,1
1599,Argentina,12,Misiones,442,Guarani,NA,03/05/2020,09/05/2020,0
1600,Argentina,12,Misiones,442,Iguazu,NA,03/05/2020,09/05/2020,5
1601,Argentina,12,Misiones,442,Iguazu,NA,03/05/2020,09/05/2020,0
1602,Argentina,12,Misiones,442,Iguazu,NA,03/05/2020,09/05/2020,7
1603,Argentina,12,Misiones,442,Iguazu,NA,03/05/2020,09/05/2020,6
1604,Argentina,12,Misiones,442,Leandro N. Alem,NA,03/05/2020,09/05/2020,0
1605,Argentina,12,Misiones,442,Montecarlo,NA,03/05/2020,09/05/2020,0
1606,Argentina,12,Misiones,442,Montecarlo,NA,03/05/2020,09/05/2020,1
1607,Argentina,12,Misiones,442,San Pedro,NA,03/05/2020,09/05/2020,1
1608,Argentina,12,Misiones,442,San Pedro,NA,03/05/2020,09/05/2020,0
1609,Argentina,12,Salta,445,Anta,NA,03/05/2020,09/05/2020,1
1610,Argentina,12,Salta,445,Anta,NA,03/05/2020,09/05/2020,0
1611,Argentina,12,Salta,445,Capital,NA,03/05/2020,09/05/2020,3
1612,Argentina,12,Salta,445,Capital,NA,03/05/2020,09/05/2020,0
1613,Argentina,12,Salta,445,Capital,NA,03/05/2020,09/05/2020,5
1614,Argentina,12,Salta,445,Capital,NA,03/05/2020,09/05/2020,6
1615,Argentina,12,Salta,445,General Guemes,NA,03/05/2020,09/05/2020,1
1616,Argentina,12,Salta,445,General Guemes,NA,03/05/2020,09/05/2020,0
1617,Argentina,12,Salta,445,General Guemes,NA,03/05/2020,09/05/2020,3
1618,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,03/05/2020,09/05/2020,10
1619,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,03/05/2020,09/05/2020,0
1620,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,03/05/2020,09/05/2020,12
1621,Argentina,12,Salta,445,Grl. Jose De San Martin,NA,03/05/2020,09/05/2020,11
1622,Argentina,12,Salta,445,Metan,NA,03/05/2020,09/05/2020,1
1623,Argentina,12,Salta,445,Metan,NA,03/05/2020,09/05/2020,2
1624,Argentina,12,Salta,445,Oran,NA,03/05/2020,09/05/2020,7
1625,Argentina,12,Salta,445,Oran,NA,03/05/2020,09/05/2020,0
1626,Argentina,12,Salta,445,Oran,NA,03/05/2020,09/05/2020,4
1627,Argentina,12,Salta,445,Rivadavia,NA,03/05/2020,09/05/2020,1
1628,Argentina,12,Salta,445,Rivadavia,NA,03/05/2020,09/05/2020,0
1629,Argentina,12,Salta,445,Rosario De La Frontera,NA,03/05/2020,09/05/2020,0
1630,Argentina,12,San Juan,446,Capital,NA,03/05/2020,09/05/2020,1
1631,Argentina,12,San Juan,446,Capital,NA,03/05/2020,09/05/2020,0
1632,Argentina,12,San Juan,446,Rawson,NA,03/05/2020,09/05/2020,1
1633,Argentina,12,San Juan,446,Rawson,NA,03/05/2020,09/05/2020,0
1634,Argentina,12,San Juan,446,Rawson,NA,03/05/2020,09/05/2020,2
1635,Argentina,12,San Juan,446,Rivadavia,NA,03/05/2020,09/05/2020,0
1636,Argentina,12,San Juan,446,Santa Lucia,NA,03/05/2020,09/05/2020,1
1637,Argentina,12,Santa Fe,449,Caseros,NA,03/05/2020,09/05/2020,0
1638,Argentina,12,Santa Fe,449,Castellanos,NA,03/05/2020,09/05/2020,2
1639,Argentina,12,Santa Fe,449,Castellanos,NA,03/05/2020,09/05/2020,0
1640,Argentina,12,Santa Fe,449,Castellanos,NA,03/05/2020,09/05/2020,4
1641,Argentina,12,Santa Fe,449,Castellanos,NA,03/05/2020,09/05/2020,11
1642,Argentina,12,Santa Fe,449,Constitucion,NA,03/05/2020,09/05/2020,1
1643,Argentina,12,Santa Fe,449,Constitucion,NA,03/05/2020,09/05/2020,0
1644,Argentina,12,Santa Fe,449,General Lopez,NA,03/05/2020,09/05/2020,1
1645,Argentina,12,Santa Fe,449,General Obligado,NA,03/05/2020,09/05/2020,4
1646,Argentina,12,Santa Fe,449,General Obligado,NA,03/05/2020,09/05/2020,0
1647,Argentina,12,Santa Fe,449,General Obligado,NA,03/05/2020,09/05/2020,16
1648,Argentina,12,Santa Fe,449,General Obligado,NA,03/05/2020,09/05/2020,12
1649,Argentina,12,Santa Fe,449,La Capital,NA,03/05/2020,09/05/2020,1
1650,Argentina,12,Santa Fe,449,La Capital,NA,03/05/2020,09/05/2020,0
1651,Argentina,12,Santa Fe,449,La Capital,NA,03/05/2020,09/05/2020,7
1652,Argentina,12,Santa Fe,449,La Capital,NA,03/05/2020,09/05/2020,3
1653,Argentina,12,Santa Fe,449,9 De Julio,NA,03/05/2020,09/05/2020,0
1654,Argentina,12,Santa Fe,449,9 De Julio,NA,03/05/2020,09/05/2020,2
1655,Argentina,12,Santa Fe,449,Rosario,NA,03/05/2020,09/05/2020,7
1656,Argentina,12,Santa Fe,449,Rosario,NA,03/05/2020,09/05/2020,0
1657,Argentina,12,Santa Fe,449,Rosario,NA,03/05/2020,09/05/2020,44
1658,Argentina,12,Santa Fe,449,Rosario,NA,03/05/2020,09/05/2020,31
1659,Argentina,12,Santa Fe,449,San Cristobal,NA,03/05/2020,09/05/2020,2
1660,Argentina,12,Santa Fe,449,San Cristobal,NA,03/05/2020,09/05/2020,0
1661,Argentina,12,Santa Fe,449,San Jeronimo,NA,03/05/2020,09/05/2020,0
1662,Argentina,12,Santa Fe,449,San Jeronimo,NA,03/05/2020,09/05/2020,1
1663,Argentina,12,Santa Fe,449,San Justo,NA,03/05/2020,09/05/2020,0
1664,Argentina,12,Santa Fe,449,San Justo,NA,03/05/2020,09/05/2020,2
1665,Argentina,12,Santa Fe,449,San Justo,NA,03/05/2020,09/05/2020,1
1666,Argentina,12,Santa Fe,449,San Lorenzo,NA,03/05/2020,09/05/2020,2
1667,Argentina,12,Santa Fe,449,San Lorenzo,NA,03/05/2020,09/05/2020,0
1668,Argentina,12,Santa Fe,449,San Martin,NA,03/05/2020,09/05/2020,0
1669,Argentina,12,Santa Fe,449,San Martin,NA,03/05/2020,09/05/2020,2
1670,Argentina,12,Santa Fe,449,Vera,NA,03/05/2020,09/05/2020,0
1671,Argentina,12,Santa Fe,449,Vera,NA,03/05/2020,09/05/2020,1
1672,Argentina,12,Tucuman,452,Burruyacu,NA,03/05/2020,09/05/2020,0
1673,Argentina,12,Tucuman,452,Lules,NA,03/05/2020,09/05/2020,1
1674,Argentina,12,Tucuman,452,Lules,NA,03/05/2020,09/05/2020,0
1675,Argentina,12,Tucuman,452,Capital,NA,03/05/2020,09/05/2020,0
1676,Argentina,12,Tucuman,452,Capital,NA,03/05/2020,09/05/2020,2
1677,Argentina,12,Tierra Del Fuego,451,Rio Grande,NA,03/05/2020,09/05/2020,1
1678,Argentina,12,(En Blanco),NA,(En Blanco),NA,03/05/2020,09/05/2020,1
1679,Argentina,12,Entre Rios,436,(En Blanco),NA,03/05/2020,09/05/2020,0
1680,Argentina,12,Formosa,437,(En Blanco),NA,03/05/2020,09/05/2020,0
1681,Argentina,12,Jujuy,438,(En Blanco),NA,03/05/2020,09/05/2020,1
1682,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,26/04/2020,02/05/2020,21
1683,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,26/04/2020,02/05/2020,0
1684,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,26/04/2020,02/05/2020,60
1685,Argentina,12,Buenos Aires D.f.,430,Comuna 1,NA,26/04/2020,02/05/2020,44
1686,Argentina,12,Buenos Aires D.f.,430,Comuna 2,NA,26/04/2020,02/05/2020,0
1687,Argentina,12,Buenos Aires D.f.,430,Comuna 4,NA,26/04/2020,02/05/2020,0
1688,Argentina,12,Buenos Aires D.f.,430,Comuna 4,NA,26/04/2020,02/05/2020,4
1689,Argentina,12,Buenos Aires D.f.,430,Comuna 4,NA,26/04/2020,02/05/2020,3
1690,Argentina,12,Buenos Aires D.f.,430,Comuna 5,NA,26/04/2020,02/05/2020,0
1691,Argentina,12,Buenos Aires D.f.,430,Comuna 6,NA,26/04/2020,02/05/2020,1
1692,Argentina,12,Buenos Aires D.f.,430,Comuna 7,NA,26/04/2020,02/05/2020,5
1693,Argentina,12,Buenos Aires D.f.,430,Comuna 7,NA,26/04/2020,02/05/2020,0
1694,Argentina,12,Buenos Aires D.f.,430,Comuna 7,NA,26/04/2020,02/05/2020,19
1695,Argentina,12,Buenos Aires D.f.,430,Comuna 7,NA,26/04/2020,02/05/2020,12
1696,Argentina,12,Buenos Aires D.f.,430,Comuna 8,NA,26/04/2020,02/05/2020,4
1697,Argentina,12,Buenos Aires D.f.,430,Comuna 8,NA,26/04/2020,02/05/2020,0
1698,Argentina,12,Buenos Aires D.f.,430,Comuna 8,NA,26/04/2020,02/05/2020,5
1699,Argentina,12,Buenos Aires D.f.,430,Comuna 9,NA,26/04/2020,02/05/2020,1
1700,Argentina,12,Buenos Aires D.f.,430,Comuna 9,NA,26/04/2020,02/05/2020,0
1701,Argentina,12,Buenos Aires D.f.,430,Comuna 9,NA,26/04/2020,02/05/2020,3
1702,Argentina,12,Buenos Aires D.f.,430,Comuna 10,NA,26/04/2020,02/05/2020,2
1703,Argentina,12,Buenos Aires D.f.,430,Comuna 10,NA,26/04/2020,02/05/2020,0
1704,Argentina,12,Buenos Aires D.f.,430,Comuna 10,NA,26/04/2020,02/05/2020,1
1705,Argentina,12,Buenos Aires D.f.,430,Comuna 10,NA,26/04/2020,02/05/2020,4
1706,Argentina,12,Buenos Aires D.f.,430,Comuna 11,NA,26/04/2020,02/05/2020,2
1707,Argentina,12,Buenos Aires D.f.,430,Comuna 11,NA,26/04/2020,02/05/2020,0
1708,Argentina,12,Buenos Aires D.f.,430,Comuna 12,NA,26/04/2020,02/05/2020,2
1709,Argentina,12,Buenos Aires D.f.,430,Comuna 12,NA,26/04/2020,02/05/2020,0
1710,Argentina,12,Buenos Aires D.f.,430,Comuna 12,NA,26/04/2020,02/05/2020,3
1711,Argentina,12,Buenos Aires D.f.,430,Comuna 14,NA,26/04/2020,02/05/2020,2
1712,Argentina,12,Buenos Aires D.f.,430,Comuna 14,NA,26/04/2020,02/05/2020,0
1713,Argentina,12,Buenos Aires D.f.,430,Comuna 15,NA,26/04/2020,02/05/2020,1
1714,Argentina,12,Buenos Aires,429,Almirante Brown,NA,26/04/2020,02/05/2020,0
1715,Argentina,12,Buenos Aires,429,Almirante Brown,NA,26/04/2020,02/05/2020,3
1716,Argentina,12,Buenos Aires,429,Almirante Brown,NA,26/04/2020,02/05/2020,4
1717,Argentina,12,Buenos Aires,429,Avellaneda,NA,26/04/2020,02/05/2020,2
1718,Argentina,12,Buenos Aires,429,Avellaneda,NA,26/04/2020,02/05/2020,0
1719,Argentina,12,Buenos Aires,429,Avellaneda,NA,26/04/2020,02/05/2020,4
1720,Argentina,12,Buenos Aires,429,Avellaneda,NA,26/04/2020,02/05/2020,3
1721,Argentina,12,Buenos Aires,429,Berazategui,NA,26/04/2020,02/05/2020,1
1722,Argentina,12,Buenos Aires,429,Berazategui,NA,26/04/2020,02/05/2020,0
1723,Argentina,12,Buenos Aires,429,Berazategui,NA,26/04/2020,02/05/2020,4
1724,Argentina,12,Buenos Aires,429,Escobar,NA,26/04/2020,02/05/2020,0
1725,Argentina,12,Buenos Aires,429,Esteban Echeverria,NA,26/04/2020,02/05/2020,0
1726,Argentina,12,Buenos Aires,429,Esteban Echeverria,NA,26/04/2020,02/05/2020,1
1727,Argentina,12,Buenos Aires,429,Florencio Varela,NA,26/04/2020,02/05/2020,0
1728,Argentina,12,Buenos Aires,429,Florencio Varela,NA,26/04/2020,02/05/2020,2
1729,Argentina,12,Buenos Aires,429,Florencio Varela,NA,26/04/2020,02/05/2020,1
1730,Argentina,12,Buenos Aires,429,General San Martin,NA,26/04/2020,02/05/2020,1
1731,Argentina,12,Buenos Aires,429,General San Martin,NA,26/04/2020,02/05/2020,0
1732,Argentina,12,Buenos Aires,429,General San Martin,NA,26/04/2020,02/05/2020,4
1733,Argentina,12,Buenos Aires,429,Hurlingham,NA,26/04/2020,02/05/2020,1
1734,Argentina,12,Buenos Aires,429,Hurlingham,NA,26/04/2020,02/05/2020,4
1735,Argentina,12,Buenos Aires,429,Hurlingham,NA,26/04/2020,02/05/2020,0
1736,Argentina,12,Buenos Aires,429,Ituzaingo,NA,26/04/2020,02/05/2020,2
1737,Argentina,12,Buenos Aires,429,Ituzaingo,NA,26/04/2020,02/05/2020,1
1738,Argentina,12,Buenos Aires,429,Ituzaingo,NA,26/04/2020,02/05/2020,0
1739,Argentina,12,Buenos Aires,429,La Matanza,NA,26/04/2020,02/05/2020,10
1740,Argentina,12,Buenos Aires,429,La Matanza,NA,26/04/2020,02/05/2020,0
1741,Argentina,12,Buenos Aires,429,La Matanza,NA,26/04/2020,02/05/2020,5
1742,Argentina,12,Buenos Aires,429,La Matanza,NA,26/04/2020,02/05/2020,12
1743,Argentina,12,Buenos Aires,429,Lanus,NA,26/04/2020,02/05/2020,3
1744,Argentina,12,Buenos Aires,429,Lanus,NA,26/04/2020,02/05/2020,0
1745,Argentina,12,Buenos Aires,429,Lanus,NA,26/04/2020,02/05/2020,10
1746,Argentina,12,Buenos Aires,429,Lanus,NA,26/04/2020,02/05/2020,4
1747,Argentina,12,Buenos Aires,429,La Plata,NA,26/04/2020,02/05/2020,0
1748,Argentina,12,Buenos Aires,429,La Plata,NA,26/04/2020,02/05/2020,2
1749,Argentina,12,Buenos Aires,429,Lomas De Zamora,NA,26/04/2020,02/05/2020,2
1750,Argentina,12,Buenos Aires,429,Lomas De Zamora,NA,26/04/2020,02/05/2020,0
1751,Argentina,12,Buenos Aires,429,Lomas De Zamora,NA,26/04/2020,02/05/2020,1
1752,Argentina,12,Buenos Aires,429,Marcos Paz,NA,26/04/2020,02/05/2020,0
1753,Argentina,12,Buenos Aires,429,Merlo,NA,26/04/2020,02/05/2020,0
1754,Argentina,12,Buenos Aires,429,Moreno,NA,26/04/2020,02/05/2020,0
1755,Argentina,12,Buenos Aires,429,Moreno,NA,26/04/2020,02/05/2020,1
1756,Argentina,12,Buenos Aires,429,Moreno,NA,26/04/2020,02/05/2020,2
1757,Argentina,12,Buenos Aires,429,Moron,NA,26/04/2020,02/05/2020,2
1758,Argentina,12,Buenos Aires,429,Moron,NA,26/04/2020,02/05/2020,0
1759,Argentina,12,Buenos Aires,429,Pilar,NA,26/04/2020,02/05/2020,0
1760,Argentina,12,Buenos Aires,429,Quilmes,NA,26/04/2020,02/05/2020,0
1761,Argentina,12,Buenos Aires,429,Quilmes,NA,26/04/2020,02/05/2020,3
1762,Argentina,12,Buenos Aires,429,Quilmes,NA,26/04/2020,02/05/2020,4
1763,Argentina,12,Buenos Aires,429,San Fernando,NA,26/04/2020,02/05/2020,0
1764,Argentina,12,Buenos Aires,429,San Fernando,NA,26/04/2020,02/05/2020,1
1765,Argentina,12,Buenos Aires,429,San Isidro,NA,26/04/2020,02/05/2020,0
1766,Argentina,12,Buenos Aires,429,San Isidro,NA,26/04/2020,02/05/2020,1
1767,Argentina,12,Buenos Aires,429,San Isidro,NA,26/04/2020,02/05/2020,2
1768,Argentina,12,Buenos Aires,429,San Miguel,NA,26/04/2020,02/05/2020,0
1769,Argentina,12,Buenos Aires,429,San Nicolas,NA,26/04/2020,02/05/2020,3
1770,Argentina,12,Buenos Aires,429,San Nicolas,NA,26/04/2020,02/05/2020,0
1771,Argentina,12,Buenos Aires,429,San Nicolas,NA,26/04/2020,02/05/2020,5
1772,Argentina,12,Buenos Aires,429,San Nicolas,NA,26/04/2020,02/05/2020,1
1773,Argentina,12,Buenos Aires,429,Tigre,NA,26/04/2020,02/05/2020,1
1774,Argentina,12,Buenos Aires,429,Tigre,NA,26/04/2020,02/05/2020,0
1775,Argentina,12,Buenos Aires,429,Tres De Febrero,NA,26/04/2020,02/05/2020,4
1776,Argentina,12,Buenos Aires,429,Tres De Febrero,NA,26/04/2020,02/05/2020,0
1777,Argentina,12,Buenos Aires,429,Tres De Febrero,NA,26/04/2020,02/05/2020,6
1778,Argentina,12,Buenos Aires,429,Tres De Febrero,NA,26/04/2020,02/05/2020,9
1779,Argentina,12,Buenos Aires,429,Vicente Lopez,NA,26/04/2020,02/05/2020,2
1780,Argentina,12,Buenos Aires,429,Vicente Lopez,NA,26/04/2020,02/05/2020,3
1781,Argentina,12,Buenos Aires,429,Vicente Lopez,NA,26/04/2020,02/05/2020,0
1782,Argentina,12,Catamarca,431,Andalgala,NA,26/04/2020,02/05/2020,0
1783,Argentina,12,Catamarca,431,Andalgala,NA,26/04/2020,02/05/2020,1
1784,Argentina,12,Catamarca,431,Capayan,NA,26/04/2020,02/05/2020,0
1785,Argentina,12,Catamarca,431,Capital,NA,26/04/2020,02/05/2020,4
1786,Argentina,12,Catamarca,431,Capital,NA,26/04/2020,02/05/2020,0
1787,Argentina,12,Catamarca,431,Capital,NA,26/04/2020,02/05/2020,3
1788,Argentina,12,Catamarca,431,Capital,NA,26/04/2020,02/05/2020,2
1789,Argentina,12,Catamarca,431,Poman,NA,26/04/2020,02/05/2020,1
1790,Argentina,12,Cordoba,434,Capital,NA,26/04/2020,02/05/2020,8
1791,Argentina,12,Cordoba,434,Capital,NA,26/04/2020,02/05/2020,0
1792,Argentina,12,Cordoba,434,Capital,NA,26/04/2020,02/05/2020,16
1793,Argentina,12,Cordoba,434,Colon,NA,26/04/2020,02/05/2020,1
1794,Argentina,12,Cordoba,434,Colon,NA,26/04/2020,02/05/2020,0
1795,Argentina,12,Cordoba,434,Cruz Del Eje,NA,26/04/2020,02/05/2020,0
1796,Argentina,12,Cordoba,434,Marcos Juarez,NA,26/04/2020,02/05/2020,1
1797,Argentina,12,Cordoba,434,Punilla,NA,26/04/2020,02/05/2020,0
1798,Argentina,12,Cordoba,434,Rio Primero,NA,26/04/2020,02/05/2020,1
1799,Argentina,12,Cordoba,434,Rio Segundo,NA,26/04/2020,02/05/2020,0
1800,Argentina,12,Cordoba,434,San Justo,NA,26/04/2020,02/05/2020,5
1801,Argentina,12,Cordoba,434,San Justo,NA,26/04/2020,02/05/2020,0
1802,Argentina,12,Cordoba,434,San Justo,NA,26/04/2020,02/05/2020,13
1803,Argentina,12,Cordoba,434,San Justo,NA,26/04/2020,02/05/2020,6
1804,Argentina,12,Cordoba,434,Santa Maria,NA,26/04/2020,02/05/2020,2
1805,Argentina,12,Cordoba,434,Tercero Arriba,NA,26/04/2020,02/05/2020,0
1806,Argentina,12,Corrientes,435,Bella Vista,NA,26/04/2020,02/05/2020,0
1807,Argentina,12,Corrientes,435,Bella Vista,NA,26/04/2020,02/05/2020,1
1808,Argentina,12,Corrientes,435,Capital,NA,26/04/2020,02/05/2020,16
1809,Argentina,12,Corrientes,435,Capital,NA,26/04/2020,02/05/2020,0
1810,Argentina,12,Corrientes,435,Capital,NA,26/04/2020,02/05/2020,46
1811,Argentina,12,Corrientes,435,Capital,NA,26/04/2020,02/05/2020,31
1812,Argentina,12,Corrientes,435,Concepcion,NA,26/04/2020,02/05/2020,1
1813,Argentina,12,Corrientes,435,General Paz,NA,26/04/2020,02/05/2020,1
1814,Argentina,12,Corrientes,435,Goya,NA,26/04/2020,02/05/2020,1
1815,Argentina,12,Corrientes,435,Ituzaingo,NA,26/04/2020,02/05/2020,0
1816,Argentina,12,Corrientes,435,Ituzaingo,NA,26/04/2020,02/05/2020,7
1817,Argentina,12,Corrientes,435,Ituzaingo,NA,26/04/2020,02/05/2020,4
1818,Argentina,12,Corrientes,435,Saladas,NA,26/04/2020,02/05/2020,1
1819,Argentina,12,Corrientes,435,San Cosme,NA,26/04/2020,02/05/2020,0
1820,Argentina,12,Corrientes,435,San Luis Del Palmar,NA,26/04/2020,02/05/2020,1
1821,Argentina,12,Corrientes,435,Santo Tome,NA,26/04/2020,02/05/2020,2
1822,Argentina,12,Corrientes,435,Santo Tome,NA,26/04/2020,02/05/2020,0
1823,Argentina,12,Chaco,432,Almirante Brown,NA,26/04/2020,02/05/2020,0
1824,Argentina,12,Chaco,432,Almirante Brown,NA,26/04/2020,02/05/2020,10
1825,Argentina,12,Chaco,432,Almirante Brown,NA,26/04/2020,02/05/2020,6
1826,Argentina,12,Chaco,432,Bermejo,NA,26/04/2020,02/05/2020,1
1827,Argentina,12,Chaco,432,Comandante Fernandez,NA,26/04/2020,02/05/2020,2
1828,Argentina,12,Chaco,432,Comandante Fernandez,NA,26/04/2020,02/05/2020,0
1829,Argentina,12,Chaco,432,Comandante Fernandez,NA,26/04/2020,02/05/2020,3
1830,Argentina,12,Chaco,432,Chacabuco,NA,26/04/2020,02/05/2020,1
1831,Argentina,12,Chaco,432,2 De Abril,NA,26/04/2020,02/05/2020,0
1832,Argentina,12,Chaco,432,Fray Justo Santa Maria De Oro,NA,26/04/2020,02/05/2020,0
1833,Argentina,12,Chaco,432,Fray Justo Santa Maria De Oro,NA,26/04/2020,02/05/2020,1
1834,Argentina,12,Chaco,432,General Belgrano,NA,26/04/2020,02/05/2020,0
1835,Argentina,12,Chaco,432,General Donovan,NA,26/04/2020,02/05/2020,0
1836,Argentina,12,Chaco,432,General Guemes,NA,26/04/2020,02/05/2020,1
1837,Argentina,12,Chaco,432,General Guemes,NA,26/04/2020,02/05/2020,0
1838,Argentina,12,Chaco,432,Independencia,NA,26/04/2020,02/05/2020,5
1839,Argentina,12,Chaco,432,Independencia,NA,26/04/2020,02/05/2020,0
1840,Argentina,12,Chaco,432,Independencia,NA,26/04/2020,02/05/2020,4
1841,Argentina,12,Chaco,432,Libertad,NA,26/04/2020,02/05/2020,1
1842,Argentina,12,Chaco,432,Mayor Luis J. Fontana,NA,26/04/2020,02/05/2020,2
